time,right_thermistor,left_thermistor,sound_card_temp
2024-01-18 10:14:40.477,22.59297176055594,22.751282256568572,10.658001749217531
2024-01-18 10:14:40.909,22.59297176055594,22.77488757416046,
2024-01-18 10:14:41.031,22.59297176055594,22.77488757416046,10.658001749217531
2024-01-18 10:14:41.396,22.59297176055594,22.77488757416046,10.658001749217531
2024-01-18 10:14:42.123,22.56956723603173,22.751282256568572,10.658001749217531
2024-01-18 10:14:42.142,22.59297176055594,22.77488757416046,10.658001749217531
2024-01-18 10:14:43.005,22.56956723603173,22.77488757416046,10.658001749217531
2024-01-18 10:14:43.393,22.56956723603173,22.77488757416046,10.658001749217531
2024-01-18 10:14:44.015,22.59297176055594,22.77488757416046,10.658001749217531
2024-01-18 10:14:44.478,22.59297176055594,22.77488757416046,10.658001749217531
2024-01-18 10:14:45.048,22.59297176055594,22.77488757416046,10.658001749217531
2024-01-18 10:14:45.482,22.56956723603173,22.77488757416046,10.658001749217531
2024-01-18 10:14:45.912,22.56956723603173,22.77488757416046,10.85885666906836
2024-01-18 10:14:46.056,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:46.112,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:47.217,22.56956723603173,22.77488757416046,10.658001749217531
2024-01-18 10:14:47.563,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:48.148,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:48.168,22.59297176055594,22.77488757416046,10.658001749217531
2024-01-18 10:14:49.027,22.59297176055594,22.751282256568572,10.658001749217531
2024-01-18 10:14:49.049,22.56956723603173,22.77488757416046,10.85885666906836
2024-01-18 10:14:49.401,22.59297176055594,,10.85885666906836
2024-01-18 10:14:50.022,22.59297176055594,22.77488757416046,10.658001749217531
2024-01-18 10:14:50.041,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:50.372,,22.751282256568572,
2024-01-18 10:14:51.048,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:51.072,22.59297176055594,22.751282256568572,10.85885666906836
2024-01-18 10:14:52.095,22.56956723603173,22.77488757416046,10.85885666906836
2024-01-18 10:14:52.125,22.59297176055594,,10.658001749217531
2024-01-18 10:14:53.022,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:53.467,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:53.487,,22.77488757416046,
2024-01-18 10:14:54.028,22.56956723603173,22.751282256568572,10.85885666906836
2024-01-18 10:14:54.071,22.56956723603173,,10.85885666906836
2024-01-18 10:14:55.058,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:55.469,22.59297176055594,22.751282256568572,10.85885666906836
2024-01-18 10:14:55.873,,22.77488757416046,
2024-01-18 10:14:56.139,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:56.163,22.56956723603173,22.751282256568572,10.85885666906836
2024-01-18 10:14:57.100,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:57.457,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:58.024,22.59297176055594,22.751282256568572,10.85885666906836
2024-01-18 10:14:58.537,22.59297176055594,22.77488757416046,
2024-01-18 10:14:58.722,,,10.85885666906836
2024-01-18 10:14:59.021,22.56956723603173,22.77488757416046,10.85885666906836
2024-01-18 10:14:59.041,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:14:59.078,,,10.85885666906836
2024-01-18 10:15:00.036,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:15:00.470,,22.77488757416046,10.85885666906836
2024-01-18 10:15:00.492,22.56956723603173,22.751282256568572,
2024-01-18 10:15:00.935,22.59297176055594,,
2024-01-18 10:15:01.020,22.56956723603173,22.77488757416046,10.85885666906836
2024-01-18 10:15:01.359,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:15:02.051,22.56956723603173,22.77488757416046,10.85885666906836
2024-01-18 10:15:02.070,22.56956723603173,22.77488757416046,10.85885666906836
2024-01-18 10:15:03.061,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:03.080,22.56956723603173,22.77488757416046,11.059711588919184
2024-01-18 10:15:04.067,22.56956723603173,22.77488757416046,11.059711588919184
2024-01-18 10:15:04.540,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:15:04.949,,,10.85885666906836
2024-01-18 10:15:05.008,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:05.431,22.56956723603173,22.77488757416046,10.85885666906836
2024-01-18 10:15:06.027,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:15:06.440,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:15:06.844,22.56956723603173,22.77488757416046,
2024-01-18 10:15:07.072,22.56956723603173,22.77488757416046,11.059711588919184
2024-01-18 10:15:07.091,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:08.017,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:08.373,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:15:09.032,22.56956723603173,22.77488757416046,
2024-01-18 10:15:09.066,22.59297176055594,22.77488757416046,
2024-01-18 10:15:09.165,,,10.85885666906836
2024-01-18 10:15:09.616,,,10.85885666906836
2024-01-18 10:15:10.044,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:10.493,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:10.945,22.59297176055594,,11.059711588919184
2024-01-18 10:15:11.033,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:15:11.478,22.56956723603173,,10.85885666906836
2024-01-18 10:15:11.513,,22.751282256568572,
2024-01-18 10:15:12.058,22.56956723603173,22.77488757416046,11.059711588919184
2024-01-18 10:15:12.523,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:12.929,,22.751282256568572,
2024-01-18 10:15:13.101,22.59297176055594,22.77488757416046,10.85885666906836
2024-01-18 10:15:13.438,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:14.123,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:14.476,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:14.813,22.56956723603173,,11.059711588919184
2024-01-18 10:15:15.017,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:15.039,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:16.009,22.56956723603173,22.77488757416046,11.059711588919184
2024-01-18 10:15:16.423,22.59297176055594,22.751282256568572,11.059711588919184
2024-01-18 10:15:16.837,,22.77488757416046,
2024-01-18 10:15:17.028,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:17.390,22.59297176055594,22.751282256568572,11.059711588919184
2024-01-18 10:15:18.062,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:18.493,22.56956723603173,22.77488757416046,11.059711588919184
2024-01-18 10:15:18.895,22.56956723603173,,11.059711588919184
2024-01-18 10:15:19.023,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:19.409,22.59297176055594,22.751282256568572,10.85885666906836
2024-01-18 10:15:20.044,22.56956723603173,22.77488757416046,11.059711588919184
2024-01-18 10:15:20.489,22.59297176055594,,11.260566508770012
2024-01-18 10:15:20.512,,22.77488757416046,
2024-01-18 10:15:20.530,,22.77488757416046,
2024-01-18 10:15:21.019,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:21.420,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:22.004,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:22.368,22.56956723603173,22.751282256568572,11.059711588919184
2024-01-18 10:15:23.098,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:23.120,22.56956723603173,22.77488757416046,11.059711588919184
2024-01-18 10:15:24.008,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:24.394,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:24.774,,,11.260566508770012
2024-01-18 10:15:25.012,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:25.473,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:26.037,22.59297176055594,22.751282256568572,11.059711588919184
2024-01-18 10:15:26.458,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:26.872,22.59297176055594,22.77488757416046,
2024-01-18 10:15:27.139,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:27.160,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:28.109,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:28.525,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:28.943,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:29.027,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:29.417,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:30.007,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:30.027,22.56956723603173,22.751282256568572,11.059711588919184
2024-01-18 10:15:31.166,22.59297176055594,22.77488757416046,
2024-01-18 10:15:31.349,,,11.059711588919184
2024-01-18 10:15:31.929,,,11.260566508770012
2024-01-18 10:15:32.020,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:32.533,22.59297176055594,,
2024-01-18 10:15:34.117,,22.77488757416046,
2024-01-18 10:15:35.017,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:35.510,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:36.022,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:36.469,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:15:36.860,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:37.026,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:37.048,22.56956723603173,22.751282256568572,11.260566508770012
2024-01-18 10:15:38.023,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:38.398,22.56956723603173,22.77488757416046,11.059711588919184
2024-01-18 10:15:39.087,22.59297176055594,22.77488757416046,11.059711588919184
2024-01-18 10:15:39.422,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:40.107,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:40.462,22.56956723603173,22.751282256568572,11.260566508770012
2024-01-18 10:15:41.134,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:41.466,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:42.047,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:42.083,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:43.049,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:15:43.420,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:44.083,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:15:44.102,22.59297176055594,22.751282256568572,11.059711588919184
2024-01-18 10:15:45.030,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:15:45.392,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:45.774,22.59297176055594,,11.260566508770012
2024-01-18 10:15:46.036,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:46.477,,,11.260566508770012
2024-01-18 10:15:46.537,,22.77488757416046,
2024-01-18 10:15:47.024,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:47.047,22.56956723603173,22.751282256568572,11.260566508770012
2024-01-18 10:15:47.430,22.59297176055594,22.77488757416046,
2024-01-18 10:15:48.010,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:48.356,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:49.039,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:49.396,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:50.061,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:50.438,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:15:51.063,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:51.484,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:15:51.823,,,11.260566508770012
2024-01-18 10:15:52.006,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:52.583,22.56956723603173,,
2024-01-18 10:15:53.056,22.59297176055594,,11.461421428620838
2024-01-18 10:15:53.139,,22.77488757416046,
2024-01-18 10:15:54.104,22.59297176055594,,11.260566508770012
2024-01-18 10:15:54.189,,22.77488757416046,
2024-01-18 10:15:54.895,,22.77488757416046,
2024-01-18 10:15:55.135,22.56956723603173,22.751282256568572,11.059711588919184
2024-01-18 10:15:55.154,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:15:56.148,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:56.576,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:57.073,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:57.417,22.56956723603173,22.751282256568572,11.260566508770012
2024-01-18 10:15:58.030,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:58.467,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:15:59.075,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:15:59.475,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:15:59.835,,,11.260566508770012
2024-01-18 10:16:00.023,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:00.043,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:16:01.013,22.56956723603173,22.751282256568572,11.260566508770012
2024-01-18 10:16:01.032,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:16:01.067,22.56956723603173,,
2024-01-18 10:16:02.049,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:02.479,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:02.907,,22.77488757416046,
2024-01-18 10:16:03.030,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:16:03.397,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:04.074,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:16:04.412,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:16:05.076,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:05.112,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:16:06.046,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:06.408,22.56956723603173,22.751282256568572,11.260566508770012
2024-01-18 10:16:07.040,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:16:07.059,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:08.020,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:16:08.391,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:08.758,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:09.029,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:09.050,,,11.260566508770012
2024-01-18 10:16:10.030,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:10.444,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:10.869,22.56956723603173,22.751282256568572,
2024-01-18 10:16:11.025,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:11.400,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:16:12.119,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:12.455,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:13.088,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:13.110,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:14.086,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:14.482,22.56956723603173,22.751282256568572,11.260566508770012
2024-01-18 10:16:15.030,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:15.052,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:16.032,22.56956723603173,22.77488757416046,
2024-01-18 10:16:16.050,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:16:16.464,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:16:16.912,,,11.461421428620838
2024-01-18 10:16:17.078,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:17.494,22.56956723603173,,11.260566508770012
2024-01-18 10:16:18.007,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:16:18.440,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:18.876,,22.751282256568572,
2024-01-18 10:16:19.045,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:19.438,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:20.151,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:20.170,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:21.096,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:21.471,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:22.114,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:22.133,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:23.049,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:16:23.420,22.56956723603173,22.751282256568572,11.260566508770012
2024-01-18 10:16:24.031,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:24.052,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:25.094,22.59297176055594,22.77488757416046,11.260566508770012
2024-01-18 10:16:25.515,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:26.005,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:26.020,22.56956723603173,22.77488757416046,11.260566508770012
2024-01-18 10:16:26.409,,,11.260566508770012
2024-01-18 10:16:27.017,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:27.433,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:28.032,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:28.052,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:28.108,22.56956723603173,22.751282256568572,
2024-01-18 10:16:29.012,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:29.460,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:30.186,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:30.529,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:31.040,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:31.422,22.56956723603173,,11.260566508770012
2024-01-18 10:16:32.005,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:32.453,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:32.905,,22.77488757416046,
2024-01-18 10:16:33.023,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:33.042,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:34.029,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:34.387,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:35.058,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:35.077,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:36.025,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:36.504,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:37.022,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:37.041,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:37.077,,,11.461421428620838
2024-01-18 10:16:38.017,,22.77488757416046,11.461421428620838
2024-01-18 10:16:38.038,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:38.499,22.59297176055594,22.77488757416046,
2024-01-18 10:16:38.926,22.56956723603173,,
2024-01-18 10:16:39.025,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:39.062,22.59297176055594,,11.461421428620838
2024-01-18 10:16:40.009,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:40.029,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:40.066,,22.77488757416046,
2024-01-18 10:16:41.008,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:41.030,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:42.015,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:42.038,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:43.015,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:43.035,22.59297176055594,22.751282256568572,11.260566508770012
2024-01-18 10:16:44.168,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:44.536,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:45.091,22.59297176055594,22.751282256568572,11.461421428620838
2024-01-18 10:16:45.109,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:46.094,22.56956723603173,22.751282256568572,11.260566508770012
2024-01-18 10:16:46.461,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:47.013,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:47.362,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:48.047,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:48.066,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:49.084,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:49.512,22.56956723603173,22.77488757416046,11.461421428620838
2024-01-18 10:16:50.013,22.56956723603173,22.751282256568572,11.461421428620838
2024-01-18 10:16:50.029,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:51.021,22.59297176055594,22.77488757416046,11.461421428620838
2024-01-18 10:16:51.465,22.56956723603173,22.77488757416046,11.461421428620838
